"04/09/2017","626.32","622.66","627.59","621.92","120.66M","0.62%"
"04/02/2017","622.47","618.48","624.70","614.50","277.41M","0.68%"
"03/26/2017","618.27","622.45","623.56","607.69","344.77M","-0.68%"
"03/19/2017","622.48","633.00","637.54","620.04","260.52M","-1.66%"
"03/12/2017","632.98","628.43","637.11","622.19","364.98M","0.72%"
"03/05/2017","628.43","620.78","630.15","613.85","317.49M","1.19%"
"02/26/2017","621.03","615.90","631.78","615.90","345.59M","0.83%"
"02/19/2017","615.93","617.18","629.86","613.76","300.58M","-0.20%"
"02/12/2017","617.18","626.18","632.35","614.11","412.21M","-1.43%"
"02/05/2017","626.14","632.33","632.63","619.74","296.29M","-0.98%"
"01/29/2017","632.32","638.33","638.43","623.11","312.64M","-0.94%"
"01/22/2017","638.35","632.82","642.49","628.25","372.29M","0.88%"
"01/15/2017","632.79","628.75","633.86","621.25","345.15M","0.64%"
"01/08/2017","628.74","627.93","631.33","618.80","442.25M","0.17%"
"01/01/2017","627.70","618.18","630.03","617.64","408.57M","1.61%"
"12/25/2016","617.75","614.42","620.73","614.05","143.55M","0.54%"
"12/18/2016","614.42","615.51","615.85","609.07","347.90M","-0.18%"
"12/11/2016","615.52","617.28","627.03","609.31","422.04M","-0.28%"
"12/04/2016","617.26","589.65","617.26","588.77","552.65M","4.68%"
"11/27/2016","589.64","589.26","595.32","578.24","351.93M","0.06%"
"11/20/2016","589.26","578.95","590.61","578.95","280.88M","1.78%"
"11/13/2016","578.95","572.52","581.39","568.75","399.36M","1.12%"
"11/06/2016","572.52","558.66","580.24","551.25","407.46M","2.60%"
"10/30/2016","557.99","573.60","574.96","556.06","500.16M","-2.73%"
"10/23/2016","573.68","572.64","577.17","563.25","383.65M","0.24%"
"10/16/2016","572.32","567.42","573.16","560.28","419.95M","0.86%"
"10/09/2016","567.43","559.42","572.14","559.03","306.23M","1.46%"
"10/02/2016","559.26","552.39","566.47","551.48","391.84M","1.28%"
"09/25/2016","552.21","546.99","553.03","531.64","496.20M","0.94%"
"09/18/2016","547.05","531.19","550.93","531.13","549.96M","3.01%"
"09/11/2016","531.08","547.76","547.76","526.89","394.15M","-3.05%"
"09/04/2016","547.81","553.77","559.50","547.26","500.19M","-1.04%"
"08/28/2016","553.56","549.78","554.37","544.56","331.47M","0.68%"
"08/21/2016","549.80","544.36","552.86","542.10","282.62M","0.99%"
"08/14/2016","544.39","552.44","553.62","538.94","321.76M","-1.47%"
"08/07/2016","552.52","545.59","557.61","545.30","335.14M","1.27%"
"07/31/2016","545.58","545.60","551.78","532.85","259.53M","0.01%"
"07/24/2016","545.55","560.82","562.62","545.34","261.73M","-2.72%"
"07/17/2016","560.82","556.85","568.11","554.04","437.68M","0.44%"
"07/10/2016","558.39","548.18","559.48","548.17","396.82M","1.87%"
"07/03/2016","548.15","550.55","553.87","531.33","384.57M","-0.43%"
"06/26/2016","550.52","531.10","550.53","513.73","394.31M","3.60%"
"06/19/2016","531.37","529.62","553.55","515.62","391.28M","0.36%"
"06/12/2016","529.45","540.48","540.48","513.36","459.71M","-2.04%"
"06/05/2016","540.50","544.15","559.70","539.59","410.33M","-0.64%"
"05/29/2016","544.00","555.44","559.93","544.00","314.02M","-2.05%"
"05/22/2016","555.41","542.74","558.78","539.59","517.65M","2.34%"
"05/15/2016","542.69","535.87","544.11","533.28","317.06M","1.27%"
"05/08/2016","535.89","534.75","545.56","531.41","462.18M","0.21%"
"05/01/2016","534.75","545.25","545.65","528.15","485.93M","-1.93%"
"04/24/2016","545.30","533.82","550.41","530.28","526.74M","2.16%"
"04/17/2016","533.77","523.72","543.60","512.69","411.25M","1.94%"
"04/10/2016","523.62","505.37","530.68","502.77","465.56M","3.61%"
"04/03/2016","505.37","508.78","510.65","497.21","385.50M","-0.67%"
"03/27/2016","508.78","526.42","527.40","506.01","408.46M","-3.29%"
"03/20/2016","526.07","530.69","531.27","523.51","223.97M","-0.87%"
"03/13/2016","530.68","526.07","531.72","520.34","460.23M","0.88%"
"03/06/2016","526.07","528.40","535.30","519.29","599.27M","-0.44%"
"02/28/2016","528.40","507.19","528.40","503.33","540.75M","4.18%"
"02/21/2016","507.21","492.42","509.21","486.12","489.56M","3.06%"
"02/14/2016","492.17","466.93","505.79","466.93","604.14M","5.48%"
"02/07/2016","466.58","503.14","505.53","458.53","720.64M","-7.27%"
"01/31/2016","503.15","500.43","506.15","479.94","508.71M","0.55%"
"01/24/2016","500.38","488.93","500.48","471.91","438.05M","2.35%"
"01/17/2016","488.89","471.97","488.89","455.98","490.20M","3.58%"
"01/10/2016","471.97","496.64","496.64","464.64","467.36M","-4.98%"
"01/03/2016","496.71","538.87","538.87","489.28","356.05M","-7.84%"
"12/27/2015","538.98","536.87","540.57","532.03","83.62M","0.39%"
"12/20/2015","536.86","523.38","537.24","517.09","125.28M","2.55%"
"12/13/2015","523.49","528.58","544.05","519.91","455.03M","-0.97%"
"12/06/2015","528.60","546.83","552.79","528.30","387.98M","-3.33%"
"11/29/2015","546.81","559.56","568.82","545.61","457.09M","-2.29%"
"11/22/2015","559.61","558.14","563.47","552.01","275.66M","0.03%"
"11/15/2015","559.47","543.73","567.86","540.09","282.47M","2.88%"
"11/08/2015","543.82","562.42","568.52","543.02","327.36M","-3.30%"
"11/01/2015","562.36","549.10","571.35","548.13","343.16M","2.41%"
"10/25/2015","549.11","560.39","564.26","546.68","299.96M","-2.01%"
"10/18/2015","560.37","550.20","564.07","543.96","275.00M","1.85%"
"10/11/2015","550.21","555.16","558.09","540.97","304.99M","-0.89%"
"10/04/2015","555.16","518.20","561.28","518.20","437.17M","7.23%"
"09/27/2015","517.72","515.69","525.99","499.05","425.66M","0.34%"
"09/20/2015","515.95","521.09","527.39","503.28","400.00M","-0.98%"
"09/13/2015","521.07","516.83","530.52","509.01","394.90M","0.82%"
"09/06/2015","516.82","520.70","537.75","515.69","445.36M","-0.67%"
"08/30/2015","520.31","531.79","535.15","517.26","405.83M","-2.20%"
"08/23/2015","532.04","522.89","535.71","484.15","551.06M","1.30%"
"08/16/2015","525.22","549.86","554.23","522.96","352.88M","-4.48%"
"08/09/2015","549.86","573.16","574.26","548.86","338.96M","-4.07%"
"08/02/2015","573.17","574.43","580.03","570.81","487.97M","-0.23%"
"07/26/2015","574.48","577.32","580.41","562.89","373.06M","-0.52%"
"07/19/2015","577.50","584.48","591.07","577.43","321.68M","-1.20%"
"07/12/2015","584.53","573.23","590.66","573.21","456.88M","1.97%"
"07/05/2015","573.23","566.22","577.00","552.89","353.51M","1.20%"
"06/28/2015","566.45","582.28","582.28","564.44","273.64M","-2.75%"
"06/21/2015","582.46","571.64","588.09","571.64","260.47M","1.89%"
"06/14/2015","571.64","575.11","575.11","561.57","352.14M","-0.65%"
"06/07/2015","575.36","587.30","588.97","575.36","325.36M","-2.04%"
"05/31/2015","587.34","581.93","597.36","576.08","332.88M","0.94%"
"05/24/2015","581.86","589.57","589.57","578.14","258.80M","-1.31%"
"05/17/2015","589.57","591.18","595.13","585.80","366.54M","-0.26%"
"05/10/2015","591.12","586.57","598.17","586.13","324.86M","0.78%"
"05/03/2015","586.56","578.03","592.50","577.94","575.58M","1.47%"
"04/26/2015","578.04","589.81","590.55","571.17","304.00M","-2.00%"
"04/19/2015","589.81","590.37","595.95","580.83","272.41M","-0.13%"
"04/12/2015","590.59","596.59","605.85","589.04","365.22M","-1.00%"
"04/05/2015","596.58","564.57","596.58","563.98","292.81M","5.80%"
"03/29/2015","563.86","559.29","565.49","557.26","148.98M","0.93%"
"03/22/2015","558.64","565.11","565.92","551.53","408.41M","-1.17%"
"03/15/2015","565.27","554.13","565.42","549.54","422.38M","2.00%"
"03/08/2015","554.18","560.96","561.23","544.71","441.22M","-1.22%"
"03/01/2015","561.02","557.68","564.24","550.30","408.66M","0.60%"
"02/22/2015","557.66","557.34","562.92","552.75","358.57M","0.08%"
"02/15/2015","557.24","561.50","566.69","556.13","414.79M","-0.72%"
"02/08/2015","561.28","561.65","566.08","549.26","501.93M","-0.09%"
"02/01/2015","561.81","542.57","562.19","540.64","585.47M","3.58%"
"01/25/2015","542.37","549.05","551.10","540.03","342.81M","-1.31%"
"01/18/2015","549.57","526.81","551.52","526.81","360.23M","4.37%"
"01/11/2015","526.57","527.71","532.04","514.99","415.87M","-0.21%"
"01/04/2015","527.67","526.41","531.81","508.70","421.56M","0.24%"
"12/28/2014","526.41","530.38","532.76","520.16","152.31M","-0.82%"
"12/21/2014","530.77","527.09","535.50","525.98","159.40M","0.71%"
"12/14/2014","527.04","495.91","528.47","483.68","720.24M","6.24%"
"12/07/2014","496.10","518.07","518.48","495.55","404.92M","-4.24%"
"11/30/2014","518.09","515.95","526.67","506.34","452.86M","0.41%"
"11/23/2014","515.97","555.34","558.34","511.05","418.20M","-7.08%"
"11/16/2014","555.27","547.02","557.32","541.27","332.96M","1.46%"
"11/09/2014","547.26","536.03","547.72","534.00","377.06M","2.10%"
"11/02/2014","536.00","534.28","538.82","525.26","493.39M","0.39%"
"10/26/2014","533.94","524.50","538.19","519.56","384.24M","1.88%"
"10/19/2014","524.07","506.03","525.94","497.12","465.24M","3.59%"
"10/12/2014","505.89","505.03","514.44","482.03","536.36M","0.17%"
"10/05/2014","505.03","534.30","536.94","503.32","461.54M","-5.51%"
"09/28/2014","534.50","555.11","564.97","532.49","342.54M","-3.71%"
"09/21/2014","555.12","566.26","566.29","547.85","355.71M","-1.97%"
"09/14/2014","566.26","561.91","569.64","557.54","304.75M","0.77%"
"09/07/2014","561.93","563.62","565.51","557.41","277.13M","-0.29%"
"08/31/2014","563.57","556.91","569.00","556.91","422.88M","1.20%"
"08/24/2014","556.88","553.46","563.57","553.46","269.79M","0.64%"
"08/17/2014","553.32","548.84","557.22","548.77","387.26M","0.78%"
"08/10/2014","549.03","537.72","550.53","537.72","400.01M","2.12%"
"08/03/2014","537.63","553.68","560.01","531.59","379.96M","-2.87%"
"07/27/2014","553.54","568.59","568.60","551.01","258.14M","-2.65%"
"07/20/2014","568.59","562.61","574.86","559.48","288.64M","1.06%"
"07/13/2014","562.61","556.79","572.23","556.67","308.50M","1.05%"
"07/06/2014","556.76","576.02","578.35","553.49","264.00M","-3.33%"
"06/29/2014","575.93","566.45","577.61","565.17","259.30M","1.66%"
"06/22/2014","566.55","578.46","580.99","561.57","245.77M","-2.06%"
"06/15/2014","578.44","572.28","580.43","563.69","304.94M","1.08%"
"06/08/2014","572.24","569.98","573.15","564.94","232.22M","0.42%"
"06/01/2014","569.86","554.43","569.86","554.43","336.26M","2.78%"
"05/25/2014","554.43","551.75","557.12","550.53","317.28M","0.49%"
"05/18/2014","551.70","543.81","551.73","540.03","330.53M","1.45%"
"05/11/2014","543.81","540.29","550.09","538.89","374.09M","0.65%"
"05/04/2014","540.29","534.13","540.34","530.44","410.15M","1.14%"
"04/27/2014","534.20","517.73","534.20","516.13","302.73M","3.18%"
"04/20/2014","517.76","503.90","517.85","503.83","333.87M","2.77%"
"04/13/2014","503.79","494.59","503.79","493.53","193.59M","1.86%"
"04/06/2014","494.58","513.13","513.18","494.58","390.17M","-3.64%"
"03/30/2014","513.28","512.42","515.19","509.01","283.57M","0.20%"
"03/23/2014","512.23","506.92","514.69","504.09","369.09M","1.05%"
"03/16/2014","506.92","492.73","507.17","492.63","395.81M","2.88%"
"03/09/2014","492.73","508.42","508.42","489.23","429.81M","-3.09%"
"03/02/2014","508.45","507.62","512.18","503.56","455.01M","0.12%"
"02/23/2014","507.84","505.76","509.37","501.51","496.04M","0.41%"
"02/16/2014","505.76","499.84","507.71","497.54","375.11M","1.20%"
"02/09/2014","499.77","501.88","503.66","494.97","568.74M","-0.41%"
"02/02/2014","501.83","490.21","501.99","485.15","359.12M","2.37%"
"01/26/2014","490.21","502.10","502.58","487.98","466.16M","-2.37%"
"01/19/2014","502.12","516.59","520.30","502.12","384.07M","-2.80%"
"01/12/2014","516.60","510.66","519.51","507.92","610.44M","1.17%"
"01/05/2014","510.65","502.29","514.82","498.43","521.03M","1.66%"
"12/29/2013","502.32","505.04","506.60","499.67","241.11M","-0.50%"
"12/22/2013","504.83","493.06","504.88","493.06","129.42M","2.40%"
"12/15/2013","493.02","484.27","493.02","483.33","453.12M","1.81%"
"12/08/2013","484.27","487.56","493.20","480.64","421.15M","-0.67%"
"12/01/2013","487.54","498.25","499.00","486.02","469.07M","-2.15%"
"11/24/2013","498.25","495.58","500.73","493.70","427.76M","0.55%"
"11/17/2013","495.51","500.47","502.67","494.03","406.87M","-0.94%"
"11/10/2013","500.22","493.82","500.61","489.33","479.15M","1.30%"
"11/03/2013","493.79","491.54","499.31","490.07","434.57M","0.47%"
"10/27/2013","491.50","494.17","497.55","486.17","507.06M","-0.55%"
"10/20/2013","494.21","475.73","494.21","475.72","442.94M","3.89%"
"10/13/2013","475.72","462.36","475.88","462.36","344.37M","2.89%"
"10/06/2013","462.35","464.33","464.33","452.37","312.35M","-0.42%"
"09/29/2013","464.31","465.63","466.01","459.33","299.13M","-0.28%"
"09/22/2013","465.62","469.48","470.20","465.25","460.41M","-0.79%"
"09/15/2013","469.33","464.60","470.05","461.61","470.91M","1.02%"
"09/08/2013","464.57","462.24","467.26","461.86","396.04M","0.51%"
"09/01/2013","462.22","456.87","464.35","456.87","345.23M","1.17%"
"08/25/2013","456.88","461.15","463.56","455.79","388.54M","-0.93%"
"08/18/2013","461.15","462.30","463.59","457.49","529.63M","-0.23%"
"08/11/2013","462.21","461.27","464.75","458.86","387.22M","0.21%"
"08/04/2013","461.24","458.67","463.04","452.62","392.89M","0.55%"
"07/28/2013","458.70","456.00","460.88","453.46","367.08M","0.59%"
